CustomerID,Senior Citizen,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Zip Code,Gender,Churn Value,Churn Score,CLTV,Churn Reason,Age,Under 30,Married,Number of Dependents,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category
6918-UMQCG,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25,No,Orange,92869,Female,0,46,3391,Active Subscriber,25,Yes,No,0,37916,No,0,Offer E,48.86,59,No,Yes,0.0,0,244.3,628.55,3,Stayed,Active Subscriber
0675-NCDYU,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,No,Placentia,92870,Female,0,74,6491,Active Subscriber,61,No,Yes,2,48170,Yes,1,Offer A,28.86,20,Yes,Yes,0.0,0,2077.92,10621.17,3,Stayed,Active Subscriber
6339-DKLMK,No,No,13,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,No,Corona,92879,Female,0,49,4959,Active Subscriber,27,Yes,No,0,44875,No,0,Offer D,0.0,27,No,Yes,0.0,0,0.0,389.95,3,Stayed,Active Subscriber
1346-PJWTK,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,No,Corona,92880,Male,0,70,4806,Active Subscriber,63,No,Yes,0,16998,Yes,1,No Offer,17.73,2,Yes,Yes,0.0,0,1081.53,6813.38,3,Stayed,Active Subscriber
5088-QZLRL,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.65,20.65,No,Corona,92881,Male,0,56,2729,Active Subscriber,50,No,No,0,21911,No,0,Offer E,1.47,0,No,No,0.0,0,1.47,22.12,5,Joined,Active Subscriber
8023-QHAIO,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,No,Corona,92882,Female,0,66,6035,Active Subscriber,72,No,Yes,0,60294,Yes,7,Offer B,27.56,29,No,No,0.0,120,1543.36,5939.11,3,Stayed,Active Subscriber
4397-FRLTA,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.15,84.5,No,Corona,92883,Female,0,75,5535,Active Subscriber,35,No,No,0,13188,No,0,Offer E,32.54,0,No,No,0.0,0,130.16,214.66,4,Stayed,Active Subscriber
3057-VJJQE,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,No,Yorba Linda,92886,Male,0,24,5498,Active Subscriber,64,No,No,0,39458,No,0,No Offer,20.39,21,No,Yes,0.0,0,713.65,2637.75,3,Stayed,Active Subscriber
5087-SUURX,No,No,18,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,Yes,Yorba Linda,92887,Female,1,66,2601,Lack of self-service on Website,46,No,Yes,0,20893,Yes,1,No Offer,0.0,30,No,Yes,0.0,0,0.0,669.85,3,Churned,Dissatisfaction
2302-OUZXB,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.15,5784.3,No,Ventura,93001,Male,0,70,4552,Active Subscriber,62,No,Yes,0,32899,Yes,5,Offer A,22.01,5,Yes,Yes,0.0,0,1584.72,7369.02,5,Stayed,Active Subscriber
8133-ANHHJ,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103.0,5166.2,No,Ventura,93003,Female,0,75,5023,Active Subscriber,77,No,No,0,46894,No,0,Offer B,36.47,21,Yes,Yes,0.0,0,1787.03,6953.23,4,Stayed,Active Subscriber
2270-CHBFN,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,No,Ventura,93004,Female,0,20,2221,Active Subscriber,46,No,Yes,0,27381,Yes,10,Offer B,32.72,6,No,Yes,0.0,0,1439.68,5500.23,3,Stayed,Active Subscriber
0013-EXCHZ,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4,Yes,Camarillo,93010,Female,1,68,3464,Network reliability,75,No,Yes,0,42853,Yes,3,No Offer,7.38,11,No,Yes,0.0,0,22.14,289.54,1,Churned,Dissatisfaction
5982-FPVQN,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,No,Camarillo,93012,Female,0,22,3407,Active Subscriber,40,No,Yes,1,24945,Yes,2,No Offer,41.03,15,Yes,Yes,0.0,0,1518.11,5050.96,3,Stayed,Active Subscriber
9107-UKCKY,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,No,Carpinteria,93013,Male,0,24,6432,Active Subscriber,36,No,Yes,0,17409,Yes,7,Offer B,27.88,5,Yes,No,0.0,70,1700.68,6685.48,5,Stayed,Active Subscriber
4654-ULTTN,No,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8,No,Fillmore,93015,Male,0,60,6447,Active Subscriber,34,No,Yes,0,16013,Yes,9,Offer A,8.28,5,Yes,Yes,0.0,0,579.6,5895.4,3,Stayed,Active Subscriber
5550-VFRLC,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,Moorpark,93021,Female,1,68,5056,Limited range of services,70,No,No,0,32984,No,0,No Offer,43.45,30,No,No,0.0,40,43.45,153.3,1,Churned,Dissatisfaction
5546-BYZSM,No,No,41,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.45,775.6,No,Oak View,93022,Female,0,80,2839,Active Subscriber,52,No,No,0,6503,No,0,Offer B,15.48,0,No,No,0.0,0,634.68,1410.28,5,Stayed,Active Subscriber
1492-KGETH,No,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,5445.95,No,Ojai,93023,Male,0,42,4422,Active Subscriber,25,Yes,Yes,1,21633,Yes,2,Offer A,35.9,59,Yes,Yes,0.0,0,2513.0,7958.95,4,Stayed,Active Subscriber
4929-BSTRX,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.55,53.55,Yes,Oxnard,93030,Female,1,79,2326,Lack of affordable download/upload speed,61,No,No,0,79736,No,0,No Offer,1.59,14,No,Yes,0.0,0,1.59,55.14,1,Churned,Price
4163-HFTUK,No,No,51,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.1,1007.8,No,Oxnard,93033,Male,0,78,4120,Active Subscriber,34,No,No,0,77791,No,0,Offer B,29.33,0,No,No,0.0,0,1495.83,2503.63,4,Stayed,Active Subscriber
8215-NGSPE,No,Yes,42,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.0,833.55,No,Oxnard,93035,Female,0,46,3413,Active Subscriber,63,No,Yes,1,25322,Yes,3,Offer B,3.14,0,No,No,0.0,0,131.88,965.43,3,Stayed,Active Subscriber
2225-ZRGSG,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),93.9,6579.05,Yes,Piru,93040,Female,1,95,6173,Long distance charges,38,No,Yes,0,1459,Yes,1,Offer A,5.48,14,No,Yes,0.0,0,383.6,6962.65,1,Churned,Price
8859-YSTWS,No,No,48,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.95,1004.5,No,Port Hueneme,93041,Male,0,44,4254,Active Subscriber,43,No,No,0,25634,No,0,Offer B,11.02,0,No,No,0.0,0,528.96,1533.46,5,Stayed,Active Subscriber
5271-YNWVR,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,7856.0,Yes,Santa Paula,93060,Male,1,90,4610,Extra data charges,48,No,Yes,0,32511,Yes,1,Offer A,23.67,22,Yes,Yes,0.0,0,1609.56,9465.56,1,Churned,Price
7601-DHFWZ,No,No,48,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.0,1183.05,No,Simi Valley,93063,Female,0,66,3948,Active Subscriber,54,No,No,0,49027,No,0,Offer B,30.82,0,No,No,0.0,0,1479.36,2662.41,3,Stayed,Active Subscriber
2657-ALMWY,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,Yes,Simi Valley,93065,Female,1,75,4316,Price too high,65,No,Yes,0,64802,Yes,1,Offer C,18.26,3,Yes,Yes,0.0,0,474.76,2644.51,3,Churned,Price
6330-JKLPC,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,896.9,Yes,Somis,93066,Male,1,75,5119,Product dissatisfaction,42,No,Yes,0,2966,Yes,3,Offer D,11.5,27,No,Yes,0.0,0,126.5,1023.4,1,Churned,Dissatisfaction
4667-OHGKG,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.3,19.3,Yes,Summerland,93067,Male,1,99,4266,Service dissatisfaction,61,No,No,0,576,No,0,No Offer,49.2,0,No,No,0.0,0,49.2,68.5,3,Churned,Dissatisfaction
1998-VHJHK,No,No,27,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.15,501.35,No,Santa Barbara,93101,Female,0,38,5606,Active Subscriber,36,No,No,0,31727,No,0,No Offer,20.18,0,No,No,0.0,0,544.86,1046.21,5,Stayed,Active Subscriber
1707-HABPF,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,No,Santa Barbara,93103,Female,0,43,3191,Active Subscriber,65,No,No,0,20893,No,0,Offer B,11.93,26,No,Yes,0.0,0,548.78,4675.13,4,Stayed,Active Subscriber
1660-HSOOQ,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.65,49.65,Yes,Santa Barbara,93105,Male,1,97,5338,Lack of self-service on Website,60,No,No,0,25771,No,0,No Offer,4.18,8,No,No,0.0,40,4.18,93.83,3,Churned,Dissatisfaction
7253-UVNDW,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,Yes,Santa Barbara,93108,Female,1,83,2793,Network reliability,52,No,No,0,12741,No,0,No Offer,45.2,17,No,Yes,0.0,0,2079.2,4539.35,3,Churned,Dissatisfaction
0487-VVUVK,No,Yes,25,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.15,477.6,No,Santa Barbara,93109,Male,0,57,3829,Active Subscriber,49,No,Yes,2,10986,Yes,5,No Offer,19.09,0,No,No,0.0,0,477.25,954.85,4,Stayed,Active Subscriber
7228-OMTPN,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,Yes,Santa Barbara,93110,Male,1,98,2456,Don't know,32,No,No,0,15757,No,0,No Offer,49.14,15,Yes,Yes,0.0,0,196.56,567.21,3,Churned,Other
5063-IUOKK,No,No,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,265.75,No,Santa Barbara,93111,Male,0,41,2016,Active Subscriber,56,No,No,0,16477,No,0,Offer D,10.11,0,No,No,0.0,0,131.43,397.18,5,Stayed,Active Subscriber
4508-OEBEY,No,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,2424.45,No,Goleta,93117,Male,0,61,5611,Active Subscriber,41,No,Yes,0,49975,Yes,2,No Offer,27.37,15,Yes,Yes,0.0,0,848.47,3272.92,3,Stayed,Active Subscriber
0027-KWYKW,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,1849.95,No,Alpaugh,93201,Female,0,78,3585,Active Subscriber,30,No,Yes,2,1054,Yes,1,Offer D,34.91,30,No,Yes,0.0,0,802.93,2652.88,4,Stayed,Active Subscriber
2308-STERM,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.4,61.05,No,Armona,93202,Female,0,63,5816,Active Subscriber,58,No,No,0,2872,No,0,No Offer,6.65,0,No,No,0.0,0,13.3,74.35,5,Joined,Active Subscriber
5982-XMDEX,No,No,65,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),26.5,1698.55,No,Arvin,93203,Female,0,46,4404,Active Subscriber,42,No,No,0,16206,No,0,Offer B,33.71,0,No,No,0.0,0,2191.15,3889.7,3,Stayed,Active Subscriber
6284-AHOOQ,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.6,Yes,Avenal,93204,Male,1,71,5014,Don't know,71,No,No,0,14697,No,0,No Offer,46.11,27,No,Yes,0.0,0,1014.42,2925.02,1,Churned,Other
6051-PTVNS,No,Yes,55,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.15,998.1,No,Bodfish,93205,Female,0,29,5390,Active Subscriber,31,No,Yes,1,1954,No,0,Offer B,27.7,0,No,No,0.0,0,1523.5,2521.6,3,Stayed,Active Subscriber
2344-JMOGN,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.85,890.6,Yes,Buttonwillow,93206,Male,1,72,3016,Don't know,54,No,Yes,0,2078,Yes,1,No Offer,17.47,6,No,Yes,0.0,0,157.23,1047.83,2,Churned,Other
3799-ISUZQ,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.95,529.5,Yes,California Hot Springs,93207,Male,1,90,3296,Poor expertise of online support,49,No,Yes,0,226,Yes,9,No Offer,35.42,3,No,Yes,0.0,0,247.94,777.44,2,Churned,Dissatisfaction
2877-VDUER,No,Yes,35,No,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,1383.6,No,Camp Nelson,93208,Female,0,78,5691,Active Subscriber,36,No,Yes,1,191,Yes,6,No Offer,0.0,30,No,Yes,0.0,0,0.0,1383.6,3,Stayed,Active Subscriber
9152-AMKAK,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.25,493.4,No,Coalinga,93210,Male,0,26,2706,Active Subscriber,50,No,No,0,18036,No,0,Offer E,22.95,10,Yes,Yes,0.0,0,137.7,631.1,5,Stayed,Active Subscriber
1794-HBQTJ,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.6,48.6,Yes,Corcoran,93212,Female,1,83,4207,Poor expertise of phone support,22,Yes,No,0,23506,No,0,Offer E,6.54,52,No,Yes,0.0,0,6.54,55.14,1,Churned,Dissatisfaction
9432-VOFYX,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207.0,No,Delano,93215,Male,0,56,5420,Active Subscriber,26,Yes,No,0,37280,No,0,Offer D,35.88,52,No,Yes,0.0,0,609.96,1816.96,5,Stayed,Active Subscriber
8049-WJCLQ,No,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5,No,Ducor,93218,Male,0,52,5318,Active Subscriber,50,No,Yes,2,823,Yes,5,Offer D,19.77,12,No,Yes,0.0,0,197.7,761.2,4,Stayed,Active Subscriber
6586-PSJOX,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,864.55,No,Earlimart,93219,Male,0,73,3608,Active Subscriber,62,No,No,2,9318,No,0,Offer D,1.63,11,No,No,0.0,80,24.45,969.0,4,Stayed,Active Subscriber
2460-FPSYH,Yes,No,40,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.8,2109.35,Yes,Exeter,93221,Female,1,90,4272,Attitude of support person,72,No,No,0,13333,No,0,No Offer,0.0,6,Yes,No,0.0,80,0.0,2189.35,1,Churned,Attitude
9705-ZJBCG,No,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05,No,Frazier Park,93222,Female,0,43,4977,Active Subscriber,51,No,Yes,1,1526,Yes,5,Offer D,19.63,12,No,Yes,0.0,0,255.19,956.24,3,Stayed,Active Subscriber
4818-DRBQT,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25,Yes,Farmersville,93223,Male,1,83,5189,Attitude of support person,29,Yes,Yes,0,8644,Yes,1,Offer C,26.03,47,No,Yes,0.0,0,754.87,3020.12,3,Churned,Attitude
1320-HTRDR,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,220.6,Yes,Fellows,93224,Female,1,79,5948,Attitude of service provider,30,No,No,0,626,No,0,Offer E,47.51,85,No,Yes,0.0,0,142.53,363.13,2,Churned,Attitude
6847-KJLTS,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,No,Frazier Park,93225,Female,0,64,4005,Active Subscriber,72,No,Yes,0,4498,Yes,8,Offer B,47.34,28,Yes,Yes,0.0,0,2745.72,8495.52,5,Stayed,Active Subscriber
9670-BPNXF,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,No,Glennville,93226,Female,0,80,2935,Active Subscriber,48,No,No,0,296,No,0,Offer B,8.4,8,No,Yes,0.0,0,378.0,3174.45,3,Stayed,Active Subscriber
3913-FCUUW,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7,No,Hanford,93230,Female,0,48,4463,Active Subscriber,52,No,Yes,1,53204,Yes,8,Offer A,6.85,19,No,Yes,0.0,0,493.2,5658.9,3,Stayed,Active Subscriber
3301-VKTGC,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,5696.6,No,Huron,93234,Male,0,48,4380,Active Subscriber,27,Yes,Yes,1,6918,Yes,1,No Offer,29.67,85,No,Yes,0.0,0,2017.56,7714.16,3,Stayed,Active Subscriber
1493-AMTIE,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,Ivanhoe,93235,Male,1,87,5394,Attitude of service provider,28,Yes,No,0,4517,No,0,Offer E,10.98,0,No,No,0.0,0,10.98,31.18,1,Churned,Price
9555-SAHUZ,No,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05,No,Kernville,93238,Female,0,23,5499,Active Subscriber,30,No,Yes,3,1873,Yes,5,No Offer,46.27,30,No,Yes,0.0,0,1758.26,3834.31,3,Stayed,Active Subscriber
0816-TSPHQ,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,44.2,No,Kettleman City,93239,Male,0,79,3976,Active Subscriber,35,No,No,0,1809,No,0,No Offer,27.67,0,No,No,0.0,0,55.34,99.54,3,Joined,Active Subscriber
9932-WBWIK,No,No,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,215.25,No,Lake Isabella,93240,Male,0,46,5597,Active Subscriber,43,No,No,0,5564,No,0,Offer D,47.88,0,No,No,0.0,0,526.68,741.93,5,Stayed,Active Subscriber
4619-EVPHY,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.0,1859.5,No,Lamont,93241,Female,0,57,3748,Active Subscriber,65,No,Yes,0,15364,Yes,2,No Offer,38.85,2,Yes,Yes,0.0,0,777.0,2636.5,5,Stayed,Active Subscriber
5286-YHCVC,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,7470.1,No,Laton,93242,Male,0,21,4165,Active Subscriber,58,No,Yes,0,2900,Yes,4,No Offer,40.49,15,Yes,Yes,0.0,0,2915.28,10385.38,4,Stayed,Active Subscriber
6424-ELEYH,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,229.5,Yes,Lebec,93243,Female,1,65,3972,Attitude of service provider,39,No,Yes,0,1247,Yes,1,Offer E,35.18,13,No,Yes,0.0,0,105.54,335.04,1,Churned,Competitor
4391-RESHN,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.05,2470.1,Yes,Lemon Cove,93244,Male,1,93,5963,Attitude of support person,49,No,No,0,293,No,0,Offer D,16.28,2,Yes,Yes,0.0,0,374.44,2844.54,1,Churned,Competitor
9115-YQHGA,No,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,2092.9,No,Lemoore,93245,Male,0,67,3355,Active Subscriber,26,Yes,No,0,30419,No,0,Offer B,34.49,73,No,Yes,0.0,0,1379.6,3472.5,5,Stayed,Active Subscriber
4462-CYWMH,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,No,Lindsay,93247,Male,0,67,4981,Active Subscriber,65,No,Yes,0,15508,Yes,7,Offer B,27.49,3,Yes,Yes,0.0,0,1704.38,7333.93,3,Stayed,Active Subscriber
8963-MQVYN,No,Yes,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.55,469.85,No,Lost Hills,93249,Female,0,44,3169,Active Subscriber,28,Yes,No,2,2502,No,0,Offer D,43.97,0,No,No,0.0,0,967.34,1437.19,3,Stayed,Active Subscriber
2458-EOMRE,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.05,733.95,No,Mc Farland,93250,Female,0,24,4171,Active Subscriber,19,Yes,No,0,10781,No,0,Offer D,40.96,52,Yes,No,0.0,90,450.56,1274.51,4,Stayed,Active Subscriber
9334-GWGOW,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,No,Mc Kittrick,93251,Male,0,44,2259,Active Subscriber,68,No,Yes,0,302,Yes,2,No Offer,6.81,13,No,Yes,0.0,0,47.67,532.92,4,Stayed,Active Subscriber
6821-BUXUX,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.65,1244.5,Yes,Maricopa,93252,Female,1,65,2110,Attitude of support person,28,Yes,No,0,4357,No,0,Offer D,17.02,41,No,Yes,0.0,0,221.26,1465.76,1,Churned,Competitor
5028-HTLJB,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,20.05,Yes,New Cuyama,93254,Male,1,91,3491,Attitude of support person,69,No,No,0,798,No,0,Offer E,19.87,0,No,No,0.0,0,19.87,39.92,1,Churned,Price
9801-GDWGV,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,3994.45,Yes,Onyx,93255,Female,1,83,4811,Attitude of service provider,52,No,No,0,655,No,0,Offer C,34.74,28,Yes,Yes,0.0,0,1354.86,5349.31,2,Churned,Competitor
6542-LWGXJ,No,No,3,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.0,78.25,No,Pixley,93256,Male,0,70,2730,Active Subscriber,46,No,Yes,0,4198,Yes,1,Offer E,0.0,12,No,Yes,0.0,0,0.0,78.25,4,Joined,Active Subscriber
5567-GZKQY,No,No,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.3,1131.5,No,Porterville,93257,Male,0,20,4335,Active Subscriber,58,No,No,0,65566,No,0,Offer B,29.25,0,No,No,0.0,0,1696.5,2828.0,4,Stayed,Active Subscriber
1222-LRYKO,No,Yes,6,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.35,184.05,No,Posey,93260,Male,0,22,2189,Active Subscriber,21,Yes,No,3,266,No,0,Offer E,38.28,0,No,No,0.0,0,229.68,413.73,3,Stayed,Active Subscriber
2320-JRSDE,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.9,19.9,Yes,Richgrove,93261,Female,1,73,4633,Attitude of service provider,33,No,Yes,1,2956,Yes,1,No Offer,7.49,0,No,No,0.0,0,7.49,27.39,3,Churned,Attitude
2087-QAREY,No,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,No,Sequoia National Park,93262,Female,0,53,5722,Active Subscriber,60,No,Yes,0,56,Yes,1,Offer D,39.83,16,No,Yes,0.0,0,876.26,2055.01,3,Stayed,Active Subscriber
0601-WZHJF,No,No,14,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.35,667.7,Yes,Shafter,93263,Male,1,76,5360,Attitude of service provider,53,No,Yes,0,15177,Yes,1,Offer D,0.0,12,Yes,Yes,0.0,0,0.0,667.7,3,Churned,Attitude
4423-JWZJN,No,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.25,5629.15,No,Springville,93265,Male,0,53,4799,Active Subscriber,57,No,Yes,2,3546,Yes,9,Offer B,45.35,30,Yes,Yes,0.0,0,2902.4,8531.55,4,Stayed,Active Subscriber
5143-WMWOG,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.95,19.95,Yes,Stratford,93266,Male,1,83,2051,Attitude of support person,62,No,No,0,1729,No,0,No Offer,17.61,0,No,No,0.0,0,17.61,37.56,2,Churned,Attitude
6490-FGZAT,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.65,109.3,No,Strathmore,93267,Male,0,79,3266,Active Subscriber,33,No,No,0,5689,No,0,Offer E,32.34,0,No,No,0.0,0,194.04,303.34,5,Stayed,Active Subscriber
5393-RXQSZ,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.6,79.6,Yes,Taft,93268,Male,1,98,2199,Attitude of support person,40,No,No,0,14937,No,0,No Offer,19.32,22,Yes,Yes,0.0,0,19.32,98.92,3,Churned,Attitude
7452-FOLON,No,Yes,39,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.45,958.45,No,Terra Bella,93270,Male,0,53,5986,Active Subscriber,45,No,No,2,5868,No,0,No Offer,46.57,0,No,No,0.0,0,1816.23,2774.68,5,Stayed,Active Subscriber
